Id,Gender,PermanentRecidence_cat,Recidence,CivilStatus_cat,HighestEducationQualification_cat,InterviewedBy,ExtraCurricularActivities,ApparelRelatedVocationalQualification,PreviousJob,ExperiencedSection_cat,RelativesInApparel,SpouseOccupation_cat,FamilyOppinionAboutTheJob,Referel_cat,ExpectationOfDoingTheJob_cat,AvailabilityOfTransportNearTheResidence,RetentionCategory,SelectedDepartment,ReasonForChooseApparel,PreviousWorkPlace,PersonalImpression,ContributionToTheFamilyIncome_cat,Children_cat,ApparelExperience,ReasonForLeaving_cat,Height,Weight,2nd_Month_Gross_Salary,Salary_Category,Salary_Category_2,Salary_Category_3,2nd_Month_Basic_Pay,2nd_Month_OT,2nd Month No Pay Days,2nd Month Incentive,MedicalTest,IQTestScore,ExpectedSalary,FollowingExternalCourses,LastBasicSal_cat,Age_cat,Age(Median),Age_Joined,Is Terminated
281,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Other,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,CompanyPlant,Average,Low,NoChildren,TRUE,JobIssue,152,42,21776.92,21000-22000,3,3,18000,5700,4,1312,Passed,85,280000,No,15000to30000,20to25,22,21,No
282,Female,Yes,ComingFromHome,Unmarried,PassedOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,154,42,30352.5,>27000,9,10,18000,7552.5,0,1959,Passed,75,28000,No,NoJob,less20,19,19,No
283,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,High,ChildrenLessThan5Yrs,FALSE,NoJob,162,49,30016.88,>27000,9,10,18000,7516.88,0,2331,Passed,85,30000,No,NoJob,25to30,27,29,No
284,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Moderate,NoChildren,TRUE,PersonalIssue,156,51,27336.73,>27000,9,9,18000,7267.5,1,1844,Passed,95,30000,No,15000to30000,30to35,32,31,No
285,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,CloseProximityToHome,DifferentCompany,Good,High,Unmarried,FALSE,JobIssue,153,58,29697.5,>27000,9,10,18000,6697.5,0,1239,Passed,75,,No,,above35,38,38,No
286,Female,No,Boarded,Unmarried,PassedOL,Gihan,TRUE,FALSE,Apparel,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Good,High,Unmarried,TRUE,JobIssue,157,,28485,>27000,9,10,18000,5985,0,231,Passed,75,,No,,20to25,22,20,No
287,Female,No,ComingFromRelativesPlace,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,FamilyMembersAeWorkingInApparel,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,153,58,29482.5,>27000,9,10,18000,6982.5,0,95,Passed,70,,No,NoJob,20to25,22,24,No
288,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,CloseProximityToHome,DifferentCompany,Good,High,Unmarried,FALSE,NoJob,156,59,30067.5,>27000,9,10,18000,7267.5,0,1130,Passed,78,,No,15000to30000,25to30,27,29,No
289,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,TRUE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,160,48,24523.46,24000-25000,6,6,18000,5985,2,576,Passed,100,30000,Yes,NoJob,20to25,22,24,No
290,Female,No,Boarded,Unmarried,PassedOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Good,High,Unmarried,FALSE,NoJob,154,60,24539.23,24000-25000,6,6,18000,6270,1,213,Passed,80,,No,NoJob,20to25,22,24,No
291,Female,Yes,ComingFromHome,Unmarried,PassedOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,CloseProximityToHome,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,153,59,28497.5,>27000,9,10,18000,6697.5,0,3221,Passed,75,,No,NoJob,20to25,22,20,No
292,Female,Yes,ComingFromHome,Unmarried,PassedAL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,153,56,28746.88,>27000,9,10,18000,6946.88,0,790,Passed,70,,No,NoJob,20to25,22,21,No
293,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,CompanyPlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,PersonalIssue,157,45,33392.04,>27000,9,10,18000,6982.5,0,3532,Passed,85,28000,No,15000to30000,above35,38,37,No
294,Female,No,ComingFromHome,Married,PassedAL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,Low,ChildrenLessThan5Yrs,TRUE,Other,163,45,30637.5,>27000,9,10,18000,7837.5,0,1068,Passed,0,30000,No,15000to30000,30to35,32,31,No
295,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,NoJob,Average,Low,ChildrenLessThan5Yrs,FALSE,NoJob,156,41,29767.5,>27000,9,10,18000,7267.5,0,95,Passed,85,28000,No,NoJob,30to35,32,33,No
296,Female,No,ComingFromHome,Married,PassedAL,Lahiru,FALSE,FALSE,Apparel,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,CouldnotFindAnotherJob,DifferentCompany,Good,Moderate,ChildrenLessThan5Yrs,FALSE,PersonalIssue,158,,29197.5,>27000,9,10,18000,6697.5,0,376,Passed,68,,No,,25to30,27,29,No
297,Female,Yes,ComingFromHome,Unmarried,UptoOL,Dinuka,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,169,44,30052.5,>27000,9,10,18000,7552.5,0,2567,Passed,85,25000,No,NoJob,less20,19,19,No
298,Female,No,Boarded,Married,PassedAL,Lahiru,FALSE,FALSE,Apparel,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,FamilyMembersAeWorkingInApparel,SamePlant,Good,Moderate,ChildrenLessThan5Yrs,FALSE,Other,158,57,22667.48,22000-23000,4,4,18000,4845,4,2983,Passed,70,,No,,20to25,22,24,No
299,Female,Yes,ComingFromHome,NoSpouse,PassedAL,Gihan,FALSE,FALSE,Apparel,NoExperience,FALSE,NoSpouse,Like,Other,LongTerm,Yes,B,TMMO,Other,SamePlant,Good,High,ChildrenGreaterThan5Yrs,FALSE,Other,160,64,38651.64,>27000,9,10,24600,8394.75,0,4770,Passed,68,,No,,above35,38,55,No
300,Female,No,ComingFromHome,Married,PassedOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,NoChildren,FALSE,NoJob,154,58,28320.16,>27000,9,10,18000,5700,0.5,1970,Passed,70,,No,NoJob,30to35,32,34,No
301,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,162,59,24430,24000-25000,6,6,18000,5130,2,0,Passed,70,,No,NoJob,less20,19,18,No
302,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,NoJob,Good,High,ChildrenLessThan5Yrs,FALSE,NoJob,157,62,29855.04,>27000,9,10,18000,6697.5,0,999,Passed,65,,No,NoJob,30to35,32,34,No
303,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,164,62,33081.04,>27000,9,10,18000,7837.5,0,1151,Passed,60,,No,NoJob,less20,19,18,No
304,Female,Yes,ComingFromHome,Married,PassedAL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,Other,NoJob,Good,Moderate,NoChildren,FALSE,NoJob,162,63,32293.04,>27000,9,10,18000,7552.5,0,3222,Passed,70,,No,NoJob,20to25,22,22,No
305,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Moderate,Unmarried,TRUE,JobIssue,160,61,32285.23,>27000,9,10,18000,6555,0,2934,Passed,90,30000,No,15000to30000,less20,19,19,No
306,Female,Yes,ComingFromHome,Unmarried,PassedOL,Lahiru,FALSE,FALSE,Apparel,Support,TRUE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,FALSE,Other,168,52,32863.04,>27000,9,10,18000,7837.5,0,2115,Passed,85,25000,No,0to15000,20to25,22,20,No
307,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,166,52,32631.04,>27000,9,10,18000,7837.5,0,1440,Passed,90,25000,No,NoJob,less20,19,18,No
308,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,High,NoChildren,FALSE,NoJob,166,58,28332.07,>27000,9,10,18000,6946.88,1.5,5492,Passed,90,28000,No,NoJob,20to25,22,23,No
309,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,Low,ChildrenLessThan5Yrs,TRUE,JobIssue,170,52,31169.04,>27000,9,10,18000,7267.5,0,1866,Passed,0,25000,No,15000to30000,above35,38,41,No
310,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,153,41,28010.32,>27000,9,10,18000,6376.88,1.5,4990,Passed,80,28000,No,NoJob,less20,19,18,No
311,Female,No,Boarded,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,NoJob,Good,High,ChildrenLessThan5Yrs,FALSE,NoJob,162,65,32849.04,>27000,9,10,18000,6697.5,0,1238,Passed,60,20000,No,NoJob,above35,38,49,No
312,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,A,TMMO,CouldnotFindAnotherJob,DifferentCompany,Good,High,NoChildren,TRUE,Other,163,65,35114.55,>27000,9,10,18000,7552.5,0,9160,Passed,60,25000,No,15000to30000,30to35,32,33,No
313,Female,No,ComingFromRelativesPlace,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Moderate,NoChildren,TRUE,JobIssue,156,42,32202.71,>27000,9,10,18000,6412.5,0,4063,Passed,85,28000,No,15000to30000,20to25,22,23,No
314,Female,No,ComingFromHome,Married,UptoOL,Dinuka,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,Other,158,41,33419.74,>27000,9,10,18000,7552.5,0,7572,Passed,0,28000,No,15000to30000,above35,38,37,No
315,Female,No,ComingFromHome,Unmarried,PassedOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,152,44,24966.73,24000-25000,6,6,18000,6697.5,3,0,Passed,90,25000,Yes,NoJob,20to25,22,21,No
316,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,165,58,29959.06,>27000,9,10,18000,7552.5,0.5,0,Passed,90,25000,No,NoJob,20to25,22,20,No
317,Female,Yes,ComingFromHome,Unmarried,PassedOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMChecker,Other,NoJob,Average,Low,Unmarried,FALSE,NoJob,153,40,30229.04,>27000,9,10,18000,7267.5,0,0,Passed,100,30000,No,NoJob,less20,19,19,No
318,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,159,42,22153.27,22000-23000,4,4,18000,2422.5,1,0,Passed,90,25000,No,NoJob,less20,19,18,No
319,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Moderate,NoChildren,FALSE,NoJob,158,46,31549.79,>27000,9,10,18000,5771.25,0,0,Passed,0,25000,No,NoJob,20to25,22,22,No
320,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,163,59,34149.94,>27000,9,10,18000,7552.5,0,178,Passed,100,25000,No,NoJob,20to25,22,22,No
321,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,159,44,28376.54,>27000,9,10,18000,5415,0,0,Passed,75,28000,Yes,NoJob,less20,19,18,No
322,Female,Yes,ComingFromHome,Unmarried,PassedAL,Dinuka,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMChecker,FamilyMembersAeWorkingInApparel,NoJob,Good,High,Unmarried,FALSE,NoJob,161,,35199.14,>27000,9,10,18000,6127.5,0,13422,Passed,90,,No,NoJob,25to30,27,28,No
323,Female,No,Boarded,Unmarried,UptoOL,Dinuka,FALSE,FALSE,Apparel,NoExperience,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,Other,DifferentCompany,Good,High,Unmarried,FALSE,JobIssue,153,,34471.69,>27000,9,10,18000,6982.5,0,3168,Passed,100,,No,,25to30,27,25,No
324,Female,Yes,ComingFromRelativesPlace,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,NoChildren,TRUE,JobIssue,162,48,27555.91,>27000,9,9,18000,6982.5,1,154,Passed,80,30000,No,15000to30000,25to30,27,28,No
325,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,DifferentCompany,Average,Moderate,NoChildren,TRUE,PersonalIssue,156,44,35114.58,>27000,9,10,18000,7267.5,0,3167,Passed,100,30000,No,15000to30000,25to30,27,28,No
326,Female,No,Boarded,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,CompanyPlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,Other,162,59,26473.04,26000-27000,8,8,18000,6376.88,0.5,0,Passed,80,25000,No,15000to30000,above35,38,40,No
327,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,SamePlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,PersonalIssue,158,48,27726.66,>27000,9,9,18000,6697.5,0.5,2051,Passed,0,30000,No,,above35,38,37,No
328,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,ChildrenGreaterThan5Yrs,TRUE,PersonalIssue,151,49,25954.04,25000-26000,7,7,18000,2992.5,0,0,Passed,80,30000,No,0to15000,above35,38,39,No
329,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,160,48,24101.54,24000-25000,6,6,18000,1140,0,0,Passed,90,28000,No,NoJob,less20,19,19,No
330,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,ChildrenLessThan5Yrs,FALSE,NoJob,156,49,24529.04,24000-25000,6,6,18000,1567.5,0,0,Passed,85,30000,No,NoJob,25to30,27,27,No
331,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,SamePlant,Average,High,NoChildren,TRUE,JobIssue,163,42,33888.67,>27000,9,10,18000,7588.13,0,2000,Passed,0,30000,No,15000to30000,25to30,27,25,No
332,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Support,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,ChildrenGreaterThan5Yrs,TRUE,Other,152,44,22272.12,22000-23000,4,4,18000,2137.5,0.5,1110,Passed,60,25000,No,15000to30000,30to35,32,34,No
333,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,162,55,18554.23,<=20000,1,1,18000,285,1,222,Passed,65,25000,No,0to15000,less20,19,18,No
334,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,A,TMMO,CouldnotFindAnotherJob,SamePlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,Other,162,56,29867.5,>27000,9,10,24600,2767.5,0,83,Passed,0,25000,No,15000to30000,above35,38,55,No
335,Female,Yes,ComingFromHome,Unmarried,PassedOL,Gihan,TRUE,FALSE,Apparel,NoExperience,FALSE,NoSpouse,Like,Other,LongTerm,Yes,D,TMMO,Other,SamePlant,Good,High,Unmarried,TRUE,NoJob,163,,25775,25000-26000,7,7,18000,4275,0,3444,Passed,80,,No,,above35,38,38,No
336,Female,Yes,ComingFromHome,Unmarried,PassedAL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,DifferentCompany,Good,High,Unmarried,FALSE,Other,162,65,25920,25000-26000,7,7,18000,3420,0,1187,Passed,90,20000,No,15000to30000,30to35,32,33,No
337,Female,No,Boarded,Unmarried,PassedAL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,SamePlant,Good,High,Unmarried,FALSE,Other,161,55,24124.62,24000-25000,6,6,18000,3990,0.5,1110,Passed,0,20000,No,15000to30000,20to25,22,24,No
338,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,LongTerm,Yes,B,TMMO,LikeSewing,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,162,52,25507.5,25000-26000,7,7,18000,2707.5,0,2498,Passed,90,20000,No,NoJob,less20,19,19,No
339,Female,Yes,ComingFromHome,Unmarried,PassedAL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,B,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,162,65,24137.5,24000-25000,6,6,18000,2137.5,0,1239,Passed,100,20000,No,NoJob,20to25,22,20,No
340,Female,No,Boarded,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,B,TMMO,CouldnotFindAnotherJob,SamePlant,Good,Moderate,Unmarried,FALSE,Other,162,65,28485,>27000,9,10,18000,4560,0,0,Passed,60,20000,No,15000to30000,25to30,27,26,No
